,city1,city2,city3,label
7890,"Garfield Heights,OH","Jefferson,GA","Plainview,TX",1
7891,"Cambrian Park,CA","Edgerton,WI","Middletown,IN",1
7892,"Tunkhannock,PA","Heritage Hills,NY","Skippers Corner,NC",1
7893,"Seaside Heights,NJ","Fort Pierce South,FL","Tacoma,WA",1
7894,"Carbondale,PA","Bainbridge,GA","Detroit Lakes,MN",1
7895,"West Vero Corridor,FL","Stony Brook,NY","Summit,WA",1
7896,"Upland,CA","Mehlville,MO","Burkburnett,TX",0
7897,"Los Ranchos de Albuquerque,NM","Laie,HI","Stamford,CT",0
7898,"Tulsa,OK","Fairbanks,AK","San Castle,FL",0
7899,"New Hyde Park,NY","Delmont,PA","Prien,LA",1
7900,"Marshall,TX","Lewistown,PA","Silver Lake,NJ",1
7901,"Phenix City,AL","Delano,MN","Mount Plymouth,FL",0
7902,"Corsicana,TX","Jarrettsville,MD","Grand Rapids,MN",0
7903,"Maitland,FL","Houtzdale,PA","Newman,CA",1
7904,"Spring Arbor,MI","Jefferson,OH","Bushnell,FL",1
7905,"Bay Pines,FL","Bright,IN","Midway City,CA",1
7906,"Taylor Mill,KY","Agoura Hills,CA","Jim Thorpe,PA",0
7907,"Evans,GA","Stoughton,WI","Ocilla,GA",0
7908,"Lansdowne,VA","Bishop,TX","Glenville,WV",0
7909,"Bon Air,VA","Creve Coeur,IL","Arden Hills,MN",1
7910,"Allyn,WA","Bellaire,TX","West York,PA",1
7911,"Holdrege,NE","Yountville,CA","Heritage Lake,IN",0
7912,"Conway,FL","Marion,IN","Duvall,WA",1
7913,"Norco,LA","Marshall,TX","Clive,IA",1
7914,"Lihue,HI","Firestone,CO","New Port Richey East,FL",1
7915,"Livingston,TN","Pittsboro,NC","Cornwall-on-Hudson,NY",1
7916,"Monongahela,PA","Meadow Woods,FL","Elizabethtown,KY",0
7917,"Ross,OH","Pea Ridge,WV","Goleta,CA",1
7918,"Fairless Hills,PA","Richfield,MN","Broad Brook,CT",0
7919,"Holton,KS","Leland,NC","Hacienda Heights,CA",1
7920,"Camdenton,MO","Mount Juliet,TN","Landis,NC",1
7921,"Gulf Breeze,FL","Groves,TX","Homestead Valley,CA",1
7922,"Eastlawn Gardens,PA","Larkfield-Wikiup,CA","South Highpoint,FL",0
7923,"Waverly,NY","Port Ludlow,WA","Camuy,PR",0
7924,"Laconia,NH","Westbrook,ME","King City,OR",1
7925,"Loyola,CA","Mankato,MN","Eden,NC",1
7926,"Pollock Pines,CA","New Brunswick,NJ","Timnath,CO",0
7927,"Urbandale,IA","Kelly Ridge,CA","Lincoln Park,NJ",0
7928,"Oak Grove,KY","Paxtonia,PA","Jasper,FL",0
7929,"Quakertown,PA","St. Augustine Shores,FL","Greenwood,LA",1
7930,"Firestone,CO","Montauk,NY","Merrillville,IN",0
7931,"San Antonio,PR","Dalton,GA","Cochran,GA",0
7932,"Carson City,NV","Sitka,AK","Sterling,CO",0
7933,"Gold Canyon,AZ","Smith Mills,MA","College,AK",1
7934,"Pinole,CA","Genoa City,WI","Fort Pierce,FL",1
7935,"Tiffin,OH","Jefferson,LA","Countryside,IL",0
7936,"Galax,VA","Missouri Valley,IA","Abingdon,VA",0
7937,"Whitney,NV","Rocky River,OH","Blasdell,NY",1
7938,"Luverne,AL","West Monroe,MI","Belfast,ME",1
7939,"Camilla,GA","Porterville,CA","Mililani Town,HI",1
7940,"Argo,AL","Grafton,WI","Fairfield,AL",0
7941,"Gladwin,MI","Shelbyville,KY","Shelby,NC",1
7942,"Colwyn,PA","Parkland,FL","Winchester,TN",0
7943,"Hazelwood,MO","Sublimity,OR","Herricks,NY",0
7944,"Gosnell,AR","Williamstown,PA","Chandler,IN",0
7945,"Port Ludlow,WA","Gilroy,CA","Bayfield,CO",1
7946,"Rochester,WA","Irondale,GA","Georgetown,GA",1
7947,"Enola,PA","Lawrenceville,NJ","Wesley Chapel,FL",1
7948,"Union City,PA","Aguilita,PR","Redlands,CA",1
7949,"Hartville,OH","Mentone,CA","Otis Orchards-East Farms,WA",0
7950,"Otisville,NY","Farr West,UT","Haw River,NC",0
7951,"Onalaska,WI","Kirkwood,MO","Anthony,NM",1
7952,"Hollywood,FL","Point Pleasant,NJ","Kanab,UT",1
7953,"Innsbrook,VA","Las Vegas,NM","Conning Towers Nautilus Park,CT",0
7954,"College Park,MD","Kapolei,HI","Indialantic,FL",0
7955,"Inman,SC","East Rancho Dominguez,CA","Lewisville,NC",0
7956,"Pawhuska,OK","Utqiagvik,AK","Temescal Valley,CA",0
7957,"Sanibel,FL","Woodcreek,TX","Amarillo,TX",1
7958,"Englewood,NJ","Steelton,PA","Strasburg,OH",1
7959,"Gainesville,VA","Langley Park,MD","Albion,PA",1
7960,"Rockwell,AR","East Hills,NY","Goose Creek,SC",0
7961,"Uniontown,OH","Orland,CA","Pottsgrove,PA",0
7962,"Momence,IL","Shelley,ID","Seattle,WA",1
7963,"Vermillion,SD","Madison Heights,VA","Thornton,CO",0
7964,"Naugatuck,CT","North Riverside,IL","Spring Arbor,MI",0
7965,"Madison,WI","Gardnertown,NY","Mountlake Terrace,WA",1
7966,"Owings Mills,MD","Moultrie,GA","Ada,OK",1
7967,"Taylor,MI","Springfield,GA","Piedmont,CA",1
7968,"Michigan City,IN","Unadilla,GA","Mazomanie,WI",0
7969,"Paradise Valley,AZ","Green Island,NY","Reamstown,PA",0
7970,"Madison Heights,VA","Fort Shawnee,OH","Belleview,FL",1
7971,"Moosic,PA","Evanston,IL","Lee Acres,NM",1
7972,"Laughlin,NV","Evergreen,MT","Tyler,TX",1
7973,"Burlington,CO","Nocona,TX","Gahanna,OH",1
7974,"Hanover Park,IL","Roselle,IL","Prosser,WA",1
7975,"Shively,KY","Fairview,TN","Santa Fe Springs,CA",1
7976,"Winchester,VA","Wind Lake,WI","Mountain View,CA",1
7977,"Twinsburg,OH","Sheridan,WY","Smithton,IL",0
7978,"Pacheco,CA","De Soto,MO","Baker City,OR",0
7979,"Rockford,IL","Pikeville,KY","Muskego,WI",0
7980,"Hillcrest,NY","Hamburg,NJ","Ripley,WV",1
7981,"Elk River,MN","Palm Beach Gardens,FL","Effort,PA",0
7982,"New Port Richey,FL","Kendall Park,NJ","Blair,NE",1
7983,"Meriden,CT","Donora,PA","Las Vegas,NV",1
7984,"Brook Park,OH","West Ishpeming,MI","Muncie,IN",0
7985,"Kerman,CA","La Selva Beach,CA","Englewood,NJ",1
7986,"Columbine,CO","Valley Stream,NY","Fond du Lac,WI",0
7987,"Camp Pendleton South,CA","Florence,MS","Great Neck Plaza,NY",1
7988,"Auburndale,FL","Trappe,PA","Moore,OK",1
7989,"Villa Park,CA","White Horse,NJ","Burlingame,CA",0
7990,"Mackinaw,IL","Mount Vernon,MO","Burlington,WA",1
7991,"Downingtown,PA","White Mountain Lake,AZ","Grandville,MI",0
7992,"Mission Viejo,CA","Fort Hunt,VA","Clearwater,FL",0
7993,"Shippensburg,PA","East Grand Rapids,MI","Evansville,WI",1
7994,"Bellevue,PA","Paradise,NV","Deerfield,IL",0
7995,"Washington,IN","Laurel,MS","La Grange,TX",1
7996,"Franklinton,LA","Grafton,WI","Victor,ID",1
7997,"Summit,WA","Springs,NY","Glassmanor,MD",0
7998,"Cavalero,WA","South Highpoint,FL","Geneva,NY",0
7999,"Port Orchard,WA","St. James,MN","Maryland City,MD",1
8000,"Miramar Beach,FL","Santa Teresa,NM","Apollo Beach,FL",0
8001,"Los Angeles,CA","Port LaBelle,FL","Metzger,OR",0
8002,"Southgate,KY","Spring Valley,IL","Manchester,GA",1
8003,"Del Mar,CA","Sharon Hill,PA","Minneola,FL",0
8004,"McMurray,PA","Aldine,TX","Isabela,PR",1
8005,"Winooski,VT","Arnold,MO","Buckhorn,CA",1
8006,"Gastonia,NC","Hayfield,VA","Waconia,MN",1
8007,"Elkton,MD","Tri-City,OR","Baker City,OR",0
8008,"Wharton,TX","Medical Lake,WA","Bloomfield,WI",0
8009,"Paloma Creek,TX","Souderton,PA","Anderson,SC",0
8010,"Greenville,MS","Sutherlin,OR","Meiners Oaks,CA",0
8011,"Fort Meade,MD","North Myrtle Beach,SC","Berlin,MD",0
8012,"Rochester,WI","Naples Park,FL","St. Andrews,SC",0
8013,"Marana,AZ","Ayden,NC","Hebbronville,TX",0
8014,"Camp Pendleton South,CA","Mansfield,TX","Le Sueur,MN",1
8015,"Fords,NJ","Duryea,PA","Hutto,TX",1
8016,"Crosby,MN","Elfers,FL","Four Corners,TX",0
8017,"Harrisburg,SD","Brookhaven,MS","Northchase,NC",1
8018,"Milan,NM","Groveport,OH","El Rio,CA",0
8019,"Leander,TX","Lakeville,MN","North Patchogue,NY",1
8020,"Hilmar-Irwin,CA","Whitesboro,TX","San Ramon,CA",0
8021,"Fritch,TX","New Hope,MS","Flat Rock,MI",1
8022,"West Loch Estate,HI","Lafayette,LA","Foothill Farms,CA",0
8023,"Lafayette,OR","East San Gabriel,CA","Geneseo,IL",1
8024,"Fellsmere,FL","South Lake Tahoe,CA","Monticello,AR",0
8025,"Cherry Grove,OH","Pipestone,MN","Lowesville,NC",0
8026,"South Russell,OH","Osceola,IA","Lemoore Station,CA",1
8027,"Woodside,CA","La Grange,KY","New Madrid,MO",0
8028,"St. Marys,KS","Guilford Center,CT","Mount Vernon,MO",0
8029,"Shady Side,MD","Covington,OH","Price,UT",1
8030,"Edgemoor,DE","Guayanilla,PR","Joshua Tree,CA",1
8031,"Pocomoke City,MD","Blanchard,LA","Minersville,PA",0
8032,"Englewood,NJ","Lisle,IL","Marlboro,NY",0
8033,"Greeneville,TN","Enola,PA","Portales,NM",1
8034,"Orange,VA","Blauvelt,NY","Franklin Farm,VA",0
8035,"Hidden Springs,ID","Porter,IN","Owensville,MO",0
8036,"McRae-Helena,GA","Merced,CA","Cullowhee,NC",0
8037,"Reamstown,PA","San Pablo,CA","Lady Lake,FL",0
8038,"Gardere,LA","Gray,LA","Troy,NY",1
8039,"Volo,IL","Temescal Valley,CA","Cedarburg,WI",0
8040,"Leonia,NJ","Mount Ephraim,NJ","Hampstead,NC",1
8041,"River Falls,WI","Louisville,TN","Ridgeway,AK",1
8042,"Schofield Barracks,HI","South Highpoint,FL","Athens,GA",0
8043,"Maize,KS","Ballston Spa,NY","Prospect Heights,IL",0
8044,"Winchester,VA","Barceloneta,PR","Hillcrest,NY",0
8045,"Green Tree,PA","La Puente,CA","Bellmead,TX",0
8046,"Daleville,AL","Oakland City,IN","Farr West,UT",1
8047,"Paris,AR","Cottonwood,AZ","Buena Vista,MI",0
8048,"Sparta,TN","Unadilla,GA","Port Jervis,NY",1
8049,"Medford Lakes,NJ","Warsaw,IN","Wayne,IL",1
8050,"Cherry Valley,IL","Livonia,MI","Rensselaer,NY",1
8051,"Granite Shoals,TX","South Bay,FL","Ponca City,OK",0
8052,"Sharpsburg,PA","Lockwood,MT","Caribou,ME",0
8053,"Marlborough,MA","DeBary,FL","University at Buffalo,NY",0
8054,"Big Bear City,CA","Huntington Park,CA","Kingston Springs,TN",1
8055,"Lakeport,CA","Ladue,MO","Desert Hot Springs,CA",0
8056,"Sun City,AZ","Reno,TX","Norwalk,CA",0
8057,"Lake Holiday,IL","Harrison,WI","Claymont,DE",1
8058,"Sumner,IL","Grapevine,TX","Chelsea,MA",1
8059,"Sterlington,LA","Hendersonville,TN","West Wyoming,PA",1
8060,"Byram,CT","Mission Viejo,CA","Sky Lake,FL",0
8061,"West Odessa,TX","California,MD","Winter Gardens,CA",0
8062,"Chatsworth,GA","Montura,FL","Duluth,GA",0
8063,"Mohave Valley,AZ","Los Lunas,NM","Little Ferry,NJ",1
8064,"Salt Lake City,UT","University,FL","Wabasha,MN",0
8065,"Riverside,IL","Edwardsville,KS","Frostproof,FL",1
8066,"Terryville,NY","Manheim,PA","Independence,IA",1
8067,"Mono Vista,CA","Eagle,ID","Gatesville,TX",1
8068,"Montgomery,WV","North Myrtle Beach,SC","McAllen,TX",1
8069,"Valdez,AK","Dogtown,CA","Warsaw,NC",1
8070,"Crafton,PA","Homestead,PA","Palmer Heights,PA",1
8071,"Island Walk,FL","Monte Sereno,CA","Lake Barcroft,VA",0
8072,"Albion,MI","Winchester,TN","Woodbridge,CA",1
8073,"Missouri City,TX","Dallas,TX","Silver Springs Shores,FL",1
8074,"Eagle Lake,TX","Fairview,NC","Phillipsburg,NJ",1
8075,"Tunkhannock,PA","Jamestown,OH","Willowick,OH",0
8076,"Levittown,PA","Minster,OH","Leominster,MA",0
8077,"Bryans Road,MD","Lewistown,PA","Flushing,MI",1
8078,"Islamorada, Village of Islands,FL","Coquí,PR","Alpine,UT",1
8079,"Bellview,FL","Bensenville,IL","Kendale Lakes,FL",0
8080,"East Pasadena,CA","Ocean Grove,MA","Ste. Genevieve,MO",0
8081,"Rancho Murieta,CA","Indianola,IA","Jackson,MI",1
8082,"Orange Park,FL","Harlem,GA","Madrid,IA",1
8083,"Holiday,FL","Vieques,PR","Athens,OH",0
8084,"Smithfield,NC","Manhattan Beach,CA","Jackson,WI",0
8085,"Cedar Hills,OR","Oildale,CA","Wernersville,PA",1
8086,"Mount Ivy,NY","Hatboro,PA","Cold Spring,KY",1
8087,"Stoughton,WI","Kenilworth,NJ","Goodview,MN",0
8088,"West Park,FL","Kalama,WA","Chalco,NE",0
8089,"Wilder,KY","Kane,PA","Westway,TX",1
8090,"Fords Prairie,WA","Destrehan,LA","Lisbon Falls,ME",1
8091,"Paxton,IL","West Covina,CA","Portola Valley,CA",1
8092,"Gardena,CA","East Hemet,CA","Ephraim,UT",1
8093,"Greenwood,IN","Crossville,TN","Berkeley,CA",1
8094,"Coamo,PR","Pittsfield,MA","Oak Ridge North,TX",1
8095,"Keyser,WV","Bradley,IL","Friendship Heights Village,MD",0
8096,"Isanti,MN","Corona de Tucson,AZ","Joliet,IL",0
8097,"Altoona,PA","Rainbow City,AL","Minnetonka,MN",1
8098,"Lyford,TX","Frederick,MD","Carver,MN",0
8099,"Cliffside Park,NJ","Sparks,TX","Spring Valley,IL",0
8100,"Tallmadge,OH","Melvindale,MI","Española,NM",1
8101,"Elkton,VA","Spirit Lake,ID","Bee Cave,TX",0
8102,"Kekaha,HI","Richmond Hill,GA","Eatontown,NJ",1
8103,"Dickinson,ND","Oceanport,NJ","Sunset,LA",0
8104,"Baldwin,NY","Seven Fields,PA","Manville,NJ",0
8105,"Cottonwood,AZ","La Riviera,CA","Shorewood,IL",1
8106,"Brenham,TX","Conneaut Lakeshore,PA","Georgetown,IL",0
8107,"Johnson Creek,WI","Hartford,SD","Harwood Heights,IL",0
8108,"Clifton Springs,NY","Carbondale,PA","Monterey Park,CA",1
8109,"Hunters Creek,FL","East Islip,NY","Yulee,FL",0
8110,"Otis Orchards-East Farms,WA","Lincolnshire,IL","Eagle Mountain,UT",0
8111,"Munising,MI","Rocky Mount,NC","Canyon,TX",1
8112,"Dillon,SC","Grandview Heights,OH","Shafter,CA",1
8113,"Castro Valley,CA","Spring Valley,CA","Schaumburg,IL",1
8114,"Reidsville,GA","Buckhannon,WV","Moorestown-Lenola,NJ",1
8115,"Goodview,MN","Yosemite Lakes,CA","Pittsboro,NC",0
8116,"Spackenkill,NY","Walled Lake,MI","Ashburn,VA",0
8117,"Frankfort,KY","Dundalk,MD","Gering,NE",1
8118,"Chester,NY","Grandyle Village,NY","Ashland,OR",1
8119,"Lady Lake,FL","Farmers Loop,AK","Williamston,NC",0
8120,"Trappe,PA","Palmhurst,TX","San Marino,CA",1
8121,"Emerald Lake Hills,CA","Pixley,CA","Bay City,MI",1
8122,"Winooski,VT","Hobart,WA","Paris,AR",0
8123,"Searcy,AR","Massapequa Park,NY","DeBary,FL",0
8124,"Warrenville,IL","Opa-locka,FL","Waltham,MA",0
8125,"Louisburg,KS","Nicholasville,KY","West Wyoming,PA",1
8126,"Verona,PA","West,TX","Three Rivers,OR",1
8127,"Chagrin Falls,OH","Decatur,AL","Stafford,TX",1
8128,"Spearfish,SD","Knik-Fairview,AK","Gunnison,CO",0
8129,"Duarte,CA","Española,NM","Effingham,IL",1
8130,"Prescott Valley,AZ","Panama City Beach,FL","Pearl,MS",0
8131,"Hilo,HI","Nokomis,FL","Lake Arrowhead,ME",1
8132,"San Marino,CA","Los Osos,CA","North Plainfield,NJ",1
8133,"Monona,WI","Kendallville,IN","Woods Cross,UT",1
8134,"Rising Sun-Lebanon,DE","Hudson Oaks,TX","Douglasville,GA",0
8135,"Irwin,PA","Forest City,NC","North Miami,FL",1
8136,"Rio Bravo,TX","Perezville,TX","Salton City,CA",1
8137,"Aromas,CA","Wake Forest,NC","East Quogue,NY",1
8138,"Grain Valley,MO","Rochester,NY","Pineville,NC",0
8139,"Tiger Point,FL","Gardner,KS","Edneyville,NC",0
8140,"Hondo,TX","Fords,NJ","Savage,MD",0
8141,"Murrieta,CA","Griffin,GA","Ogdensburg,NY",1
8142,"Brownsburg,IN","Volcano,HI","Whiteriver,AZ",0
8143,"Eastwood,MI","Ahtanum,WA","Stanford,CA",1
8144,"Wright-Patterson AFB,OH","South Monroe,MI","Villa Park,CA",1
8145,"Grimes,IA","Perry Heights,OH","Pittsfield,IL",0
8146,"Warm Springs,OR","Brownville,NJ","Tupelo,MS",0
8147,"Thomasville,AL","Union Beach,NJ","Indian River Estates,FL",0
8148,"Pearland,TX","Summit,WA","Seminole,FL",0
8149,"Boston,MA","Bel Air,MD","West Modesto,CA",1
8150,"Collierville,CA","Gastonville,PA","LaBelle,FL",1
8151,"Bronxville,NY","Morgan City,LA","Fulshear,TX",1
8152,"Hacienda San José,PR","Norton Shores,MI","Pantops,VA",0
8153,"Caldwell,NJ","Lawrenceville,IL","McKees Rocks,PA",0
8154,"Folsom,CA","Box Elder,SD","Pennington,NJ",1
8155,"Monticello,MN","Gooding,ID","Lowell,AR",0
8156,"Garden Grove,CA","Canadian,TX","Graceville,FL",1
8157,"Midway City,CA","Hemet,CA","Cambridge Springs,PA",1
8158,"Gowanda,NY","Ballinger,TX","Bean Station,TN",0
8159,"Plainwell,MI","Trophy Club,TX","Maine,WI",0
8160,"Wrightstown,WI","Bandon,OR","Marion,AL",0
8161,"Fort Myers Beach,FL","Watertown,FL","Midwest City,OK",1
8162,"Cortland,NY","Columbia Heights,MN","Salamanca,NY",0
8163,"Torrance,CA","Park View,IA","Monaca,PA",1
8164,"Scenic Oaks,TX","Plainwell,MI","Gray,LA",0
8165,"Bernardsville,NJ","Covington,WA","Malvern,PA",0
8166,"Ridgefield Park,NJ","Sturgis,MI","Williamsport,PA",0
8167,"Mokena,IL","Argentine,MI","Clearfield,PA",1
8168,"Beebe,AR","Parker,AZ","Taylor Mill,KY",0
8169,"Honesdale,PA","Columbia,MD","Forestville,CA",1
8170,"Pleasant Run Farm,OH","Willow Park,TX","Bright,IN",0
8171,"Anacortes,WA","West Union,OH","St. Helena,CA",0
8172,"Deale,MD","Bethel Acres,OK","Wilmington Island,GA",0
8173,"Rowlett,TX","Del Mar,CA","Watseka,IL",0
8174,"Channelview,TX","Kaysville,UT","Sterling,IL",0
8175,"Whitewater,WI","Winchester,IN","Peralta,NM",1
8176,"Brooklyn,OH","Roxboro,NC","Carmel Valley Village,CA",1
8177,"Tavares,FL","Maybrook,NY","Danville,IN",0
8178,"Park City,IL","Valle Vista,CA","Herculaneum,MO",0
8179,"Kalifornsky,AK","Rancho Santa Fe,CA","Crystal Springs,MS",1
8180,"Eagle,CO","Williamsville,NY","Eaton,CO",0
8181,"Marina,CA","Lake Morton-Berrydale,WA","Hilliard,FL",1
8182,"Villas,NJ","King of Prussia,PA","Canutillo,TX",1
8183,"San Ramon,CA","Nampa,ID","Miami Springs,FL",1
8184,"Westminster,CO","Flemingsburg,KY","Duluth,MN",0
8185,"Groves,TX","Shaw Heights,CO","Bismarck,ND",1
8186,"Algona,WA","The Meadows,FL","Abita Springs,LA",0
8187,"Level Green,PA","Bellmore,NY","Suncook,NH",1
8188,"Bay Hill,FL","Cerritos,CA","Fair Oaks Ranch,TX",0
8189,"Oronogo,MO","Dimmitt,TX","Lake Belvedere Estates,FL",1
8190,"Coquille,OR","Temple,GA","Port Reading,NJ",1
8191,"Salamanca,NY","Middletown,MD","Thief River Falls,MN",1
8192,"Long Beach,CA","Bermuda Dunes,CA","North Aurora,IL",1
8193,"Beach Park,IL","Cathcart,WA","Helena Valley Southeast,MT",0
8194,"Sidney,NE","Stamford,TX","Miles City,MT",0
8195,"Whispering Pines,NC","Mount Ivy,NY","Desloge,MO",1
8196,"Federal Way,WA","Denton,TX","Longbranch,WA",0
8197,"Ketchikan,AK","Rolling Hills Estates,CA","Alamo,GA",1
8198,"Grayson Valley,AL","Ramsey,MN","Avra Valley,AZ",1
8199,"St. Paul,MO","Newton,IL","Kimball,NE",1
8200,"Yauco,PR","Willoughby Hills,OH","Easley,SC",0
8201,"Libertyville,IL","Defiance,OH","Dover,OH",1
8202,"Wayne,MI","Hueytown,AL","Eaton,OH",0
8203,"Millville,NJ","Pecan Grove,TX","Bluefield,VA",0
8204,"Beeville,TX","Sappington,MO","Bay Village,OH",1
8205,"Colusa,CA","Greenfield,MA","Oliver Springs,TN",0
8206,"Sullivan,IL","East Los Angeles,CA","Malvern,PA",0
8207,"Dunbar,WV","Kerrville,TX","Forsyth,IL",0
8208,"Obetz,OH","Morgantown,WV","Polk City,FL",1
8209,"Grinnell,IA","Carter Lake,IA","Ewa Villages,HI",1
8210,"Plantation,FL","Lincoln Park,CO","Lyons,IL",0
8211,"Willoughby Hills,OH","Lexington,OH","Roosevelt Gardens,FL",1
8212,"Anna,TX","Alton,TX","Ramsey,MN",1
8213,"Olmos Park,TX","DeWitt,MI","Scottsburg,IN",0
8214,"Greenfield,OH","Fearrington Village,NC","Mahtomedi,MN",1
8215,"Wellington,OH","Red Wing,MN","Bee Cave,TX",1
8216,"Albion,PA","Port Neches,TX","Jenks,OK",0
8217,"Seminole,TX","Loris,SC","Grayson,KY",0
8218,"Roslyn Heights,NY","Prairie Village,KS","Rosenberg,TX",1
8219,"Lake Oswego,OR","North Logan,UT","Arnold,MO",1
8220,"Roanoke,VA","St. Marys,GA","Lealman,FL",1
8221,"Wildwood Lake,TN","Shepherd,TX","Fajardo,PR",1
8222,"East Dundee,IL","East Grand Forks,MN","New Hampton,IA",0
8223,"West Islip,NY","Glendora,CA","Fredericktown,MO",0
8224,"Tonganoxie,KS","Battle Mountain,NV","Sandy,OR",1
8225,"Red Bank,SC","Mondovi,WI","South Jordan,UT",1
8226,"Nicholson,MS","Shepherdstown,WV","Cincinnati,OH",0
8227,"Marble Falls,TX","Sylva,NC","Mayfair,CA",1
8228,"Woodcrest,CA","Nesconset,NY","North Shore,CA",0
8229,"La Grange Park,IL","Seven Lakes,NC","West Mifflin,PA",0
8230,"La Mirada,CA","Aventura,FL","Tuscumbia,AL",0
8231,"Bluefield,VA","Wilder,KY","Alva,OK",1
8232,"Puyallup,WA","Claymont,DE","Las Vegas,NV",0
8233,"Salton City,CA","Humboldt,IA","Wewoka,OK",0
8234,"Tehachapi,CA","Corning,CA","Portage,MI",1
8235,"Walthourville,GA","Dalton Gardens,ID","Brownville,NJ",0
8236,"Mentone,CA","Lake Shore,MD","Shackle Island,TN",0
8237,"Tipton,MO","Ellensburg,WA","Port Ewen,NY",0
8238,"Lake St. Louis,MO","Hooper,UT","Ranlo,NC",0
8239,"Rochester,WI","Oxford,NC","Calimesa,CA",1
8240,"West Babylon,NY","Houghton,MI","Farmers Branch,TX",1
8241,"Lavon,TX","Rosedale,MD","Fairview,CA",1
8242,"Lincolnville,SC","Thiensville,WI","Middleburg,FL",0
8243,"Kannapolis,NC","Brisbane,CA","Wadsworth,OH",0
8244,"Bartlesville,OK","Mannford,OK","Mendota,CA",1
8245,"Pace,FL","Spring,TX","Hollymead,VA",1
8246,"Canyon Lake,CA","Westville,NJ","Eidson Road,TX",0
8247,"St. Michael,MN","Harlan,IA","Trucksville,PA",1
8248,"Mustang,OK","Huntingdon,PA","Richwood,TX",0
8249,"Bennett,CO","Anderson,SC","Waldport,OR",0
8250,"Social Circle,GA","Brewer,ME","Shively,KY",0
8251,"Halfway House,PA","Nederland,TX","Breckenridge,TX",1
8252,"Knox,IN","Burns,OR","North Plymouth,MA",0
8253,"Big Pine Key,FL","Coal Valley,IL","Lennox,CA",1
8254,"Luling,LA","Joppatowne,MD","Lincoln,ND",1
8255,"Daleville,VA","Healdton,OK","Lake Park,GA",0
8256,"O'Fallon,IL","Modesto,CA","South Valley Stream,NY",0
8257,"De Motte,IN","Oberlin,OH","West Simsbury,CT",1
8258,"Smiths Station,AL","Ridgemark,CA","Walton Park,NY",0
8259,"Rancho Cordova,CA","Conover,NC","North Bay Village,FL",1
8260,"Germantown,MD","Sugar Land,TX","Sun Village,CA",1
8261,"Middleburg Heights,OH","Fredonia,NY","Middle Valley,TN",1
8262,"Woodhaven,MI","Brea,CA","Troy,IL",0
8263,"Providence Village,TX","Steubenville,OH","Cutchogue,NY",1
8264,"Lake City,AR","Monroe,NC","Long Branch,VA",1
8265,"Bluefield,VA","Santa Isabel,PR","Selmer,TN",0
8266,"Center Moriches,NY","Eastwood,LA","De Pere,WI",0
8267,"Plymouth,PA","Sanger,TX","Juncos,PR",1
8268,"Loudon,TN","Parkville,MO","Grand Ledge,MI",0
8269,"Mims,FL","Springfield,GA","Canton,NC",1
8270,"Lake Lakengren,OH","Jamul,CA","Hilton Head Island,SC",0
8271,"University of Virginia,VA","Corvallis,OR","Great Bend,KS",0
8272,"Union Grove,WI","White Center,WA","Saratoga Springs,NY",0
8273,"University,FL","Pasadena,TX","Timberlane,LA",0
8274,"Garden Ridge,TX","Germantown,OH","Gilbert,AZ",0
8275,"Three Points,AZ","Rothschild,WI","Tama,IA",0
8276,"Cushing,OK","New Hempstead,NY","Kelseyville,CA",1
8277,"Watertown,SD","Knik-Fairview,AK","Point Clear,AL",0
8278,"Shadyside,OH","Paterson,NJ","Ozark,MO",1
8279,"Carmel,IN","South Run,VA","Lake Isabella,CA",1
8280,"Lutherville,MD","SeaTac,WA","Cloverly,MD",0
8281,"Bartlett,IL","Hackettstown,NJ","Dania Beach,FL",1
8282,"Loma Rica,CA","Irrigon,OR","Nevada,IA",1
8283,"High Point,NC","Erie,PA","Eagle Lake,TX",1
8284,"Gunnison,CO","Vista Santa Rosa,CA","Paradise Hills,NM",0
8285,"Idylwood,VA","Lincoln,AR","Hayfork,CA",1
8286,"Keyser,WV","Grand Junction,CO","Bernardsville,NJ",0
8287,"Hermosa Beach,CA","Goodlettsville,TN","Gulf Gate Estates,FL",1
8288,"Isla Vista,CA","Duncan,SC","Noyack,NY",1
8289,"Ripley,WV","West Peoria,IL","Hawaiian Acres,HI",1
8290,"Yosemite Lakes,CA","Kaukauna,WI","Vermilion,OH",1
8291,"Catoosa,OK","Jena,LA","Kent,OH",1
8292,"Brownstown,IN","Angwin,CA","St. John,IN",0
8293,"Kalkaska,MI","Brookfield,IL","Sultan,WA",1
8294,"Welcome,NC","Perry Hall,MD","Halls,TN",1
8295,"Moorpark,CA","Douglas,WY","Lockport,IL",1
8296,"Midland,MI","Henderson,NV","Ormond-by-the-Sea,FL",0
8297,"Cortland,OH","Water Valley,MS","Utica,MI",0
8298,"Homeland,CA","South Valley Stream,NY","Weiser,ID",0
8299,"Zellwood,FL","Youngsville,PA","Neptune Beach,FL",0
8300,"Brazoria,TX","Fruit Hill,OH","Paragould,AR",0
8301,"Fairless Hills,PA","Hazel Park,MI","Elizabethtown,KY",1
8302,"Ovilla,TX","Zionsville,IN","Meadows Place,TX",0
8303,"Chino Valley,AZ","Loxley,AL","Desert Hot Springs,CA",0
8304,"Morristown,NJ","Cleveland Heights,OH","Tipton,CA",1
8305,"Picture Rocks,AZ","Shiprock,NM","Smyrna,TN",1
